ID,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,Aggression,Vision,Composure
260216,79,76,72,66,83,68,49,64,45,58,52,48
260728,68,72,54,58,57,57,68,59,74,66,53,58
231033,70,73,70,57,64,45,60,64,62,56,46,56
242809,78,81,76,57,70,53,59,82,61,42,53,56
247673,67,71,60,55,59,31,71,54,68,67,49,58
256889,54,58,46,43,59,39,75,69,76,51,38,54
259193,68,70,63,49,65,64,68,59,65,65,58,54
240506,78,70,84,51,86,45,74,62,32,30,64,63
259194,63,67,56,54,46,38,57,52,69,48,43,41
262268,58,54,49,51,54,42,74,61,67,59,30,49
245628,40,51,49,54,37,38,65,59,67,60,36,46
252796,69,72,68,60,66,58,61,66,61,34,57,58
206142,62,66,56,62,62,62,65,76,80,67,60,61
229184,66,54,68,56,68,46,83,65,70,61,58,52
248384,53,54,54,64,62,57,59,57,60,50,61,58
228767,68,69,81,57,76,34,60,53,47,49,61,53
256832,70,60,72,48,76,65,69,43,56,57,62,59
258880,67,65,76,50,76,37,69,52,43,63,41,42
229185,53,53,48,57,43,33,74,57,78,46,30,56
251201,75,67,75,53,85,49,68,57,44,39,63,57
242804,27,28,31,59,28,53,51,22,68,29,46,28
262772,74,77,72,49,69,64,70,63,58,40,59,54
260723,54,57,48,52,51,65,66,60,50,54,49,55
247405,55,62,43,50,68,34,70,56,62,62,28,60
255081,72,70,68,55,65,63,72,64,56,62,56,68
192361,77,70,70,61,61,63,75,65,52,50,58,60
234858,39,38,37,56,40,46,59,28,61,27,28,31
242282,76,75,65,54,79,47,62,64,60,56,49,54
259178,74,79,70,48,58,64,41,52,57,44,57,59
261482,60,63,61,60,77,48,57,63,49,50,60,41
246123,77,74,75,55,74,63,62,58,56,37,54,57
254315,67,65,54,57,60,57,59,63,58,68,58,57
255339,84,78,90,58,81,60,70,40,34,40,50,53
199021,68,66,68,58,82,61,57,66,55,56,64,56
134765,55,53,61,61,62,61,65,55,66,55,65,62
221293,34,69,62,59,41,66,66,63,71,55,56,55
230765,48,48,31,57,53,44,56,30,76,23,38,39
262254,28,28,36,49,24,44,30,18,62,20,24,31
243827,68,72,62,56,53,45,72,58,75,62,35,49
242286,68,70,66,57,69,62,57,55,64,52,51,51
260206,50,45,56,53,65,53,52,64,61,59,64,71
262511,54,56,50,56,59,62,70,55,62,32,52,48
263279,75,66,68,42,69,59,60,60,64,37,51,56
256367,57,64,51,58,38,38,69,61,73,57,30,45
259695,28,17,28,55,44,45,58,22,58,28,27,25
264048,30,18,37,55,42,44,62,44,55,20,30,28
232816,41,45,41,57,39,46,53,21,57,21,39,37
243056,73,60,71,57,79,30,78,59,52,69,53,45
252016,70,70,79,64,81,23,66,59,49,64,45,48
247409,55,61,47,57,54,47,72,60,77,59,32,47
242034,75,74,77,46,60,52,41,55,36,32,55,53
193906,54,54,48,56,69,64,63,35,82,75,46,49
263234,27,29,32,50,23,44,48,28,62,21,36,24
251772,30,31,31,55,41,48,74,40,60,17,29,35
262548,70,70,71,43,76,65,42,53,46,45,52,54
223894,62,66,51,57,45,65,61,62,80,53,52,58
187797,36,47,40,58,53,51,74,66,73,63,22,62
251285,45,42,49,61,50,43,68,31,62,27,31,33
264085,63,68,47,50,49,34,76,61,79,64,33,45
255636,68,69,70,55,66,55,61,62,58,61,58,56
251028,89,81,75,55,72,51,36,69,46,29,58,58
247444,67,68,58,60,68,48,54,61,65,60,54,48
237204,81,82,70,54,63,57,59,55,69,39,57,53
211604,45,48,44,57,31,44,65,30,63,25,44,53
262804,71,74,67,64,72,55,71,77,75,61,53,51
257171,70,71,68,42,87,72,54,58,49,35,59,49
251539,65,69,37,44,64,34,57,57,72,70,53,44
243603,83,81,63,52,76,48,72,80,53,65,43,45
169619,47,54,57,57,58,56,70,69,78,64,53,61
220819,81,80,74,54,66,55,63,70,66,52,53,57
219795,40,49,48,55,60,47,58,40,60,16,11,48
263571,89,87,83,53,77,40,72,76,71,60,47,50
263059,77,68,71,58,68,58,53,49,42,43,63,58
245906,60,67,54,59,64,47,71,58,76,67,34,42
240786,74,75,69,53,64,59,54,67,71,57,45,45
263570,74,68,50,56,61,46,64,57,62,60,33,55
261265,70,64,65,54,71,61,65,61,56,31,52,61
243345,55,53,60,60,64,41,79,60,72,53,33,55
246121,73,72,73,56,84,58,83,68,52,55,62,53
237201,41,41,39,49,50,48,66,44,57,41,53,58
236689,65,54,74,57,91,50,56,65,50,61,60,55
253840,52,55,25,62,30,42,60,40,62,32,30,56
241552,77,72,79,50,77,68,64,55,42,40,49,56
258447,54,54,51,50,60,40,68,63,63,55,32,48
246671,44,44,40,58,31,41,50,29,50,20,30,30
240489,35,22,34,45,26,42,27,28,60,17,38,32
263574,63,68,58,60,69,59,54,41,58,46,56,61
263319,75,80,63,54,75,57,61,85,50,58,42,42
241818,66,63,63,53,61,56,50,48,62,46,52,52
245150,76,77,74,55,67,66,69,68,68,30,53,46
248477,57,51,68,58,67,47,70,48,62,61,60,60
241053,63,56,58,62,53,62,59,61,77,45,55,51
227997,71,69,56,57,59,61,70,69,77,55,53,55
259176,88,84,83,54,80,54,60,78,51,67,53,54
263016,63,66,59,55,45,60,65,55,73,38,54,55
222621,45,55,30,68,53,39,64,35,58,41,59,57
264349,56,68,54,59,53,62,55,42,62,43,55,65
260252,72,70,75,56,80,55,53,70,48,55,64,59
231580,66,67,62,60,70,60,54,65,66,43,61,58
252059,50,61,47,56,69,49,68,56,56,61,42,48
238491,80,76,67,59,67,59,68,64,70,59,51,59
263323,66,63,61,56,68,44,55,60,43,57,43,59
211095,55,62,49,60,55,62,45,65,86,62,50,56
243866,69,72,68,54,61,42,71,74,59,44,52,61
195481,52,67,66,54,66,60,73,47,77,66,58,48
241048,71,67,60,60,57,59,76,52,57,58,49,58
229783,45,45,31,57,50,45,62,29,60,25,26,36
247447,67,63,70,58,75,62,66,56,41,50,57,60
264088,26,30,25,51,28,44,50,31,66,21,43,30
225432,40,44,37,57,58,46,55,31,57,27,21,28
237208,67,68,69,57,67,59,73,84,71,73,60,57
241817,79,88,68,53,76,58,55,63,59,38,51,51
263311,73,70,67,54,73,29,59,65,47,57,39,45
258456,74,67,73,59,76,60,54,58,44,45,55,60
207513,73,72,75,59,78,55,86,77,48,60,61,52
220057,61,67,66,56,49,38,74,59,75,64,38,56
241891,52,54,41,56,49,36,53,66,83,63,39,49
236771,60,59,58,55,62,54,65,68,66,29,50,45
225251,71,69,60,54,72,60,66,70,60,57,56,49
248547,66,68,64,55,70,57,57,43,42,45,57,64
252386,52,52,53,57,62,65,58,61,74,59,51,49
222179,65,61,70,51,65,36,74,68,73,62,43,60
263908,62,60,59,54,70,32,63,62,45,54,40,42
248803,64,65,61,56,67,54,66,68,65,60,63,55
251107,69,64,63,53,73,59,53,52,47,45,61,52
259299,63,69,48,45,47,52,64,57,76,57,35,47
258529,69,69,60,52,69,50,58,76,70,59,42,49
264420,62,64,63,55,67,50,58,50,52,52,63,61
243428,64,59,56,56,61,35,71,62,68,60,34,51
242149,77,79,66,57,67,57,63,65,59,48,56,50
264418,55,58,56,58,66,57,59,53,49,71,47,49
263647,64,62,44,52,48,47,73,63,67,50,35,49
252897,72,73,72,51,66,66,61,74,65,68,52,56
245729,63,63,58,56,62,38,51,73,73,61,52,51
222177,50,52,41,58,64,47,65,36,68,18,28,27
263393,64,62,56,64,59,54,55,58,53,68,48,58
260320,72,67,66,56,73,46,54,69,57,54,40,42
243168,78,74,63,46,78,30,67,62,53,59,37,44
240608,70,72,65,56,64,33,72,69,72,61,39,40
233440,64,58,57,51,67,58,72,78,60,52,60,44
240863,64,55,68,53,74,52,58,75,50,66,61,67
264416,83,76,58,55,73,73,54,54,57,65,48,56
257247,68,57,59,59,69,60,50,62,54,44,60,61
233446,76,78,79,49,78,58,58,69,63,53,53,61
253919,62,68,60,53,49,64,62,55,75,50,40,49
228061,81,75,64,58,62,58,61,64,61,68,62,47
242917,63,62,64,59,71,60,54,54,38,31,53,60
261616,64,62,60,52,79,66,68,62,46,54,56,43
246246,19,24,34,54,28,44,38,18,38,18,26,20
252006,59,65,54,57,55,47,70,55,67,55,42,50
247908,81,82,75,54,71,43,57,59,55,62,38,53
259172,66,59,52,52,42,45,74,58,74,65,42,49
261220,65,64,45,53,67,38,70,65,70,61,25,56
221285,89,91,83,55,79,58,73,77,71,66,51,46
236901,72,70,82,62,91,61,68,64,54,58,56,46
243045,64,70,64,58,66,40,77,61,71,56,32,46
210790,67,74,64,55,71,54,83,61,81,70,43,45
221798,39,36,33,52,54,41,46,43,28,21,58,27
243302,61,60,58,56,61,60,66,62,64,35,46,54
256358,70,70,64,59,68,47,57,65,58,73,47,44
257254,68,64,61,54,69,61,62,50,60,39,52,53
257638,24,29,29,50,24,42,30,20,50,20,34,31
260454,68,68,55,50,83,58,41,48,42,31,57,40
210791,48,48,32,59,57,46,54,35,60,24,29,46
243047,66,70,65,55,66,62,64,54,64,45,52,56
252007,69,69,71,54,75,30,60,50,47,55,37,45
191336,45,39,60,62,54,39,68,32,68,20,13,15
244073,32,34,27,57,26,43,36,25,68,19,45,48
260969,27,25,33,54,41,47,64,23,49,25,28,31
263018,57,67,62,55,52,35,61,57,67,72,35,43
239460,70,59,66,53,73,56,75,62,49,56,55,49
171620,51,58,57,57,54,61,47,68,65,45,63,64
264548,70,68,55,58,65,50,62,65,55,49,48,55
251235,70,69,68,59,70,62,70,65,71,65,60,58
260959,75,72,74,48,84,64,53,65,45,35,56,55
258911,49,52,36,52,34,65,68,55,85,59,49,48
204383,67,60,73,59,73,54,36,75,61,60,63,62
264031,63,62,51,59,65,68,64,60,51,69,54,51
259424,51,54,52,54,67,60,67,53,49,34,48,45
262241,72,74,70,51,67,37,71,62,63,65,47,49
158305,57,42,55,58,64,66,63,65,66,69,55,56
254817,82,79,78,52,60,45,62,34,57,64,52,48
260449,63,61,59,51,70,20,56,60,49,48,37,40
228194,78,77,75,51,82,64,36,85,42,46,51,49
244066,36,38,43,57,39,48,67,29,62,28,31,32
244322,83,86,68,51,64,61,52,64,70,61,54,53
255074,67,63,50,56,51,45,52,59,48,43,57,55
256610,80,78,82,61,81,57,77,57,44,40,50,58
260450,60,55,44,48,65,31,73,58,51,47,30,41
260706,76,69,73,51,80,63,48,52,48,37,48,47
228195,75,80,77,59,80,53,56,75,66,82,54,48
239203,30,27,25,52,24,44,50,25,66,28,24,25
244835,70,59,72,48,74,63,34,60,37,45,51,50
263275,63,68,56,59,59,58,64,62,67,63,58,51
258667,71,73,56,54,62,39,71,64,68,52,48,48
263021,53,53,49,51,47,44,69,61,71,70,30,45
183533,54,53,48,56,49,42,46,29,58,38,34,51
247277,78,77,70,58,46,59,62,57,57,55,50,48
238061,64,63,68,56,66,56,63,60,55,63,57,59
264173,68,69,56,59,72,55,62,54,59,32,48,44
256236,70,67,70,50,70,40,73,55,66,63,55,46
254700,61,65,61,50,59,70,60,68,59,49,60,55
251372,71,72,70,57,63,61,54,72,62,42,59,58
264172,68,65,57,61,57,27,62,68,63,46,38,42
257259,68,69,72,54,70,58,65,71,52,56,59,60
260586,42,55,39,54,52,50,69,55,63,51,35,45
245994,66,59,61,55,66,59,52,59,57,66,60,59
262634,68,67,66,59,67,48,82,57,75,57,40,44
251369,30,22,21,47,23,47,55,29,67,21,33,32
245481,74,77,65,53,71,28,60,64,53,52,43,50
228073,76,64,80,58,69,58,70,73,72,61,52,57
261096,63,61,56,56,64,63,47,53,50,28,48,50
257511,60,52,55,58,68,71,39,55,47,29,55,45
238567,59,66,62,55,61,62,76,80,77,70,55,56
224231,52,48,52,53,34,58,50,60,64,45,64,47
223719,52,60,54,63,72,55,59,53,57,49,59,58
247533,68,63,51,57,71,40,63,63,57,47,38,43
255981,48,53,39,53,33,46,68,23,83,24,29,27
255853,68,61,82,55,88,56,66,48,37,56,65,60
264351,28,22,30,45,23,41,33,27,63,25,23,33
241263,74,71,72,52,78,53,60,63,49,54,56,51
260975,65,67,60,54,70,39,64,68,57,52,39,56
262768,72,71,67,58,60,34,64,60,65,60,33,50
215408,31,32,30,52,52,42,58,38,61,28,39,46
244592,76,77,81,51,81,59,69,72,67,38,52,51
264561,71,73,56,51,58,36,55,59,52,51,42,42
254321,83,82,83,54,84,61,71,68,33,55,61,58
244082,70,76,85,60,85,60,71,56,37,47,46,57
248178,84,81,76,56,78,56,45,82,47,41,52,48
255898,61,58,60,63,54,41,49,65,60,51,65,43
262811,61,67,55,55,61,34,80,59,67,67,29,40
258715,69,73,66,58,70,62,69,63,65,59,50,55
258972,65,62,54,58,46,39,71,57,74,58,27,45
256669,78,82,62,59,59,55,70,54,68,36,53,57
261277,74,73,72,67,68,52,70,80,72,66,44,42
264094,62,64,63,61,58,40,52,65,62,36,60,57
222190,53,64,69,55,65,46,65,59,66,65,53,52
263150,57,62,55,61,64,58,54,51,67,57,43,54
262382,56,53,54,63,73,62,57,45,43,56,62,58
260254,61,62,55,63,63,33,67,58,59,59,33,43
260778,67,73,58,53,62,54,55,68,64,48,61,67
205727,45,44,33,57,59,41,57,37,52,18,11,49
231421,53,45,52,54,49,47,64,23,55,17,29,38
257244,69,63,68,60,65,67,58,67,72,62,59,64
261470,51,55,56,49,60,60,61,60,76,49,46,45
257630,64,64,58,63,61,61,54,40,40,45,55,64
255998,60,60,63,63,57,39,68,55,64,50,37,45
238846,74,76,75,53,78,63,60,74,61,60,55,49
263678,66,73,58,53,68,58,62,61,51,49,41,44
263166,74,72,70,45,68,58,69,62,59,50,48,51
251645,68,64,64,57,70,60,66,56,53,65,58,57
245501,89,90,84,56,83,56,63,69,57,41,48,55
264189,64,69,56,56,61,37,61,57,58,63,45,40
257017,78,79,76,41,64,48,30,42,40,22,51,62
263421,84,87,80,56,78,52,55,45,52,63,57,59
261884,52,63,48,46,47,45,57,62,75,56,37,43
259324,78,56,75,58,84,58,56,62,33,51,60,64
255484,65,63,43,51,55,40,74,66,61,55,32,42
263932,88,83,72,48,70,58,52,58,42,28,50,48
261883,65,70,56,60,69,69,54,55,56,29,51,54
258042,52,58,48,55,43,61,63,58,78,61,29,48
239354,32,29,38,48,48,45,68,20,45,23,40,28
231674,75,75,67,57,69,22,85,82,62,60,40,55
264157,69,65,61,58,68,58,56,66,47,56,53,53
263008,73,70,66,49,65,60,61,70,55,48,59,74
234099,80,77,77,57,72,63,63,58,45,35,55,56
259327,69,77,58,45,45,59,61,54,72,42,43,44
209169,36,33,58,55,50,34,80,73,82,64,34,50
211217,57,57,46,58,55,58,62,66,80,57,59,61
245521,73,72,63,52,79,52,58,70,64,67,48,50
253969,66,70,53,56,42,29,59,55,74,55,46,53
263442,52,63,43,43,48,42,65,46,76,62,26,40
236818,68,66,72,58,75,57,63,72,63,63,61,55
237842,72,73,75,56,71,60,59,67,55,49,60,62
254482,91,92,82,55,63,59,56,57,57,52,53,56
257042,60,58,56,54,64,58,57,61,53,58,57,56
263955,63,66,62,43,75,68,43,41,46,37,58,52
264467,55,53,60,55,59,68,70,59,67,53,52,50
251411,67,67,72,55,73,45,62,56,42,46,60,41
255507,77,76,74,57,77,60,69,67,63,60,43,56
257811,72,67,65,53,66,60,67,68,60,75,53,48
245780,64,53,66,55,68,53,63,53,61,61,52,44
257790,73,72,66,54,67,41,71,68,66,66,44,55
263935,67,70,59,62,82,60,55,45,39,49,65,62
247295,25,19,25,57,37,42,56,19,68,20,21,29
254207,65,60,62,57,44,44,43,54,51,49,53,43
258041,55,54,77,63,75,62,65,53,41,38,48,52
255737,57,54,57,57,60,38,70,63,72,55,52,53
257807,71,68,70,62,64,64,63,65,66,43,57,43
261614,66,63,70,53,67,60,58,39,55,44,56,51
262641,89,85,86,61,82,63,38,43,39,30,39,42
263168,63,61,52,58,43,63,55,62,66,69,58,52
255488,61,68,58,55,55,28,51,68,55,48,36,40
262401,66,59,61,49,68,63,59,44,56,45,48,55
264705,69,68,71,53,62,58,61,67,65,61,54,55
229377,63,61,63,53,65,54,57,57,64,40,57,58
237825,73,69,78,50,87,42,53,63,49,42,51,54
223982,40,48,55,62,58,42,54,33,54,40,32,39
257518,70,71,60,63,58,59,68,59,68,27,40,41
263151,77,81,62,47,74,38,57,72,56,55,46,42
255481,68,65,61,57,76,55,59,65,57,57,62,61
264175,67,63,58,58,57,48,61,69,57,54,54,42
221423,63,70,49,55,43,66,71,66,75,33,49,51
238575,36,57,35,48,32,58,40,71,87,67,36,48
251631,74,67,71,59,67,42,76,62,72,57,50,53
252911,29,28,38,49,25,44,40,30,65,28,29,31
261359,64,64,60,49,56,38,64,67,66,54,41,46
263920,19,33,23,50,23,48,32,23,73,25,33,26
264688,76,73,57,62,71,60,52,56,51,31,51,59
252912,68,63,67,62,66,54,64,56,57,54,61,55
247025,68,66,85,57,79,55,61,70,39,58,58,45
258801,81,73,78,54,85,60,64,58,36,50,55,53
264178,66,64,60,55,73,45,60,57,42,61,59,47
239858,67,63,56,54,65,34,78,67,72,56,40,56
231929,74,76,76,54,76,61,73,67,66,67,45,58
263673,47,41,34,37,32,46,40,37,45,24,59,34
262905,69,74,71,50,68,61,56,68,68,55,47,49
253688,38,45,47,55,43,41,46,32,44,29,48,50
243960,70,80,64,57,67,63,74,54,67,44,42,47
264696,67,66,59,56,69,51,65,81,65,58,49,49
263928,68,67,58,58,73,32,58,66,61,58,49,44
262904,58,53,61,56,55,71,65,57,63,42,48,51
257014,19,28,30,36,44,42,59,25,65,18,24,30
252918,69,69,68,52,61,57,70,60,58,61,52,52
264694,70,72,72,51,63,69,61,65,58,42,52,44
246773,85,82,74,57,73,64,85,62,64,35,54,54
260084,64,66,63,56,48,59,65,51,65,51,55,55
259828,61,64,46,60,77,34,73,63,60,40,30,55
256500,83,86,63,51,57,33,72,53,77,56,34,44
260083,56,58,58,59,64,56,63,56,61,62,59,52
231923,64,65,74,53,76,69,62,61,61,67,61,66
264179,66,64,69,59,64,60,56,52,40,69,57,41
248306,64,57,72,53,72,52,86,81,80,71,45,49
254480,69,65,72,40,71,50,56,54,62,37,61,56
255247,74,73,70,59,58,44,71,64,56,62,47,50
243615,60,60,66,56,47,55,57,64,70,59,28,62
256173,26,28,37,60,47,44,58,16,35,24,33,34
258984,69,67,68,58,65,58,62,68,60,60,60,57
251049,83,87,75,51,81,54,47,65,33,26,57,58
255401,55,60,45,47,55,34,66,54,75,48,30,55
251306,74,71,80,55,76,54,65,72,60,60,61,62
256426,85,86,82,51,83,58,50,53,46,34,46,52
259754,65,56,51,61,68,49,57,60,47,58,37,50
258288,19,18,24,53,37,43,60,26,51,25,26,24
261034,59,58,52,60,57,55,59,60,60,34,48,42
253612,61,64,66,40,70,51,57,70,59,55,65,57
256685,71,80,75,46,78,68,49,63,61,40,55,58
233394,71,69,72,61,69,37,62,63,61,56,42,55
223918,65,67,68,56,69,57,71,65,66,61,57,60
225198,52,60,57,54,62,28,72,60,79,57,37,44
228526,26,26,30,61,36,42,59,19,68,20,45,27
241582,84,79,70,52,65,49,52,66,53,48,55,54
208559,69,75,58,56,61,59,85,64,72,61,51,53
255407,69,74,52,57,54,41,55,54,77,55,38,50
261552,72,75,70,57,76,55,60,68,51,49,60,45
252849,67,55,65,56,85,40,76,62,48,69,43,46
261553,55,57,53,50,55,68,60,57,78,33,48,45
244904,65,68,57,59,63,42,75,52,67,55,28,58
253351,75,75,62,52,68,38,51,70,63,49,38,50
246695,54,63,48,55,67,32,72,68,80,65,25,53
242854,78,73,69,54,79,58,71,65,57,35,53,55
255391,67,60,58,58,66,55,61,55,60,62,46,55
222624,60,60,60,53,48,55,50,69,74,65,63,57
244128,80,78,75,53,71,52,63,72,56,53,53,55
257184,69,55,63,55,70,64,64,55,63,49,50,55
260512,75,75,67,45,70,67,56,63,62,45,55,51
263585,59,61,58,54,60,52,72,59,68,61,31,45
258977,74,73,76,45,75,57,54,61,57,32,55,51
263330,66,67,59,61,83,68,62,51,36,47,62,65
251554,72,73,68,57,70,60,66,75,65,59,55,56
254882,68,61,69,55,73,65,50,52,45,45,63,65
262307,69,63,74,57,62,53,59,61,64,48,63,59
221603,38,41,61,66,56,75,50,67,81,68,65,68
224675,66,64,65,61,67,56,67,81,68,63,62,59
253859,76,62,62,51,56,50,48,63,64,47,57,66
261539,71,72,73,47,70,50,72,57,58,65,58,48
246180,70,71,77,56,75,58,64,74,54,72,63,63
253860,61,63,60,63,49,40,55,61,58,41,32,46
213157,80,74,90,52,91,60,87,33,31,32,54,60
259493,75,67,72,55,79,57,67,49,47,31,50,54
263602,70,66,68,62,62,63,69,72,56,66,63,53
263603,57,56,48,49,43,59,54,62,50,60,69,60
259854,73,64,77,52,78,64,60,66,54,64,52,49
256267,54,53,58,58,67,51,56,52,58,71,42,43
256264,73,70,59,56,64,74,59,70,64,53,56,57
260872,63,65,68,58,72,58,55,54,52,64,49,52
219657,46,44,30,64,55,41,52,20,65,26,20,39
245001,74,77,69,54,68,54,65,59,65,48,42,48
245769,61,52,64,62,65,57,58,48,58,51,61,64
260617,74,77,78,55,81,38,73,72,76,45,38,51
240650,61,65,65,53,82,50,52,41,56,47,62,58
259594,64,59,51,69,65,53,44,71,52,57,56,42
243211,70,72,68,55,65,53,70,61,60,45,49,51
257035,65,60,49,46,65,45,60,50,53,53,36,59
257715,80,76,80,52,75,59,47,51,45,30,54,53
257803,69,71,70,55,56,60,71,64,83,37,49,53
243980,65,71,57,59,74,50,60,63,74,57,44,48
247308,60,53,55,58,69,24,59,61,62,51,30,62
247820,61,67,48,56,58,42,73,54,68,53,36,54
257036,62,70,55,55,54,48,77,65,71,58,44,49
257548,83,89,80,54,61,57,57,71,61,54,56,52
207886,78,76,80,64,81,47,84,71,54,56,60,53
256782,74,66,81,41,82,52,67,64,55,56,56,53
259598,63,69,66,59,61,67,56,68,66,69,56,60
187144,31,37,69,57,45,45,57,21,65,18,54,61
243720,28,20,38,38,23,44,38,23,63,19,37,42
241160,69,54,75,54,73,47,47,54,36,49,64,63
222216,62,55,57,54,53,67,71,59,80,50,49,49
239540,34,45,35,60,36,28,62,67,72,58,24,55
224693,69,64,57,67,74,69,62,56,65,69,39,55
248577,39,63,46,54,40,52,56,66,79,57,32,40
253441,68,67,70,52,73,58,58,71,63,31,49,48
216578,62,63,68,55,71,62,64,61,62,76,41,54
251906,78,76,73,56,69,58,77,70,60,34,42,53
257538,70,69,64,50,59,46,71,66,84,60,52,58
260098,79,79,74,52,65,43,75,43,57,41,44,56
226563,79,79,77,59,87,60,66,47,39,31,51,58
228611,41,35,37,54,44,44,59,32,49,20,56,50
231171,41,42,60,53,41,61,71,68,72,69,49,50
236292,50,55,38,57,38,52,78,42,71,58,45,58
246789,74,75,79,58,63,57,68,63,61,52,60,53
214278,65,70,72,61,80,54,61,59,57,31,60,55
255494,55,45,48,52,40,43,45,17,45,39,46,47
258566,83,84,81,54,75,57,50,65,57,45,53,55
260614,26,31,30,50,46,43,63,19,50,29,39,37
245255,70,59,67,52,66,52,44,61,54,41,47,52
259335,59,63,61,53,63,62,59,49,62,37,49,47
240736,65,62,62,46,85,64,49,50,40,40,60,50
251506,59,63,59,60,77,47,60,69,64,63,55,53
260059,70,63,67,57,70,65,51,70,40,55,59,55
251837,32,35,39,55,41,41,66,20,52,26,31,30
226496,64,64,65,57,71,64,58,32,56,48,57,60
213696,72,71,73,55,78,60,53,61,75,54,61,65
258239,43,32,32,45,43,42,50,34,47,30,41,39
247999,63,70,69,43,69,62,67,70,72,37,62,61
243135,72,73,61,61,55,43,53,34,58,49,50,58
166847,48,39,60,59,56,68,49,48,73,76,62,66
223167,77,79,73,52,63,64,78,67,69,35,47,50
262591,68,67,50,57,59,45,70,63,72,55,46,52
258750,55,55,64,60,64,63,72,71,71,70,57,55
264638,70,68,55,55,65,59,55,58,50,55,58,50
261821,53,63,45,51,43,37,77,53,69,73,28,42
252861,61,55,66,54,65,63,64,49,63,65,44,46
236733,55,53,60,58,76,47,76,60,61,41,56,47
263361,59,63,57,64,66,41,63,58,49,54,62,60
263869,57,57,42,52,65,50,69,58,55,51,32,45
257212,70,73,58,59,64,58,64,57,68,46,55,59
255932,48,60,39,48,68,42,75,51,63,49,37,50
250812,83,81,71,53,69,56,61,66,59,37,53,50
248508,53,53,42,51,55,45,77,76,73,73,46,47
255674,22,28,30,56,47,41,50,22,39,18,30,38
254906,14,20,23,38,30,45,37,23,61,15,39,36
243898,68,65,84,58,74,54,67,72,66,72,59,59
246713,78,73,76,50,79,38,77,32,34,32,41,52
245689,63,59,45,59,50,42,65,40,65,60,35,60
264121,56,61,47,52,51,50,71,58,77,54,33,45
263862,69,63,55,56,53,34,59,67,70,56,43,61
261568,63,67,60,58,63,54,55,61,55,38,61,53
231617,82,78,70,55,60,50,67,69,59,48,58,49
245057,16,30,24,56,40,45,44,21,45,26,40,37
236485,55,60,52,44,44,33,77,66,86,53,38,48
263112,65,68,52,60,67,40,57,59,58,54,45,40
260551,70,67,66,53,67,51,58,60,68,61,59,48
259783,23,26,25,58,43,45,58,25,42,26,23,22
259271,52,51,33,54,60,39,75,60,63,52,27,42
258503,64,62,80,58,71,49,62,50,59,55,63,45
250823,69,74,66,57,75,62,54,63,68,73,51,52
205255,75,76,71,56,58,64,65,75,70,55,55,56
263623,70,68,52,52,75,31,55,64,56,65,36,40
263367,64,69,59,45,61,68,43,62,43,34,53,56
259270,65,66,60,57,66,55,58,60,61,57,56,45
257478,72,72,67,53,77,52,67,70,64,63,54,54
255430,61,66,58,62,58,33,60,65,42,47,60,57
259268,85,84,75,40,66,72,47,52,50,30,56,48
233665,70,79,60,58,54,60,66,64,71,57,38,49
234692,69,69,64,56,52,55,63,76,71,63,51,55
260547,73,73,73,51,72,55,60,40,58,49,60,59
258243,67,65,48,50,59,44,77,60,74,61,40,44
254915,84,73,90,55,90,43,41,66,31,44,62,55
246467,68,68,60,49,63,53,61,63,58,45,61,62
240835,68,74,59,54,73,33,72,64,59,70,19,65
261826,65,64,63,54,67,51,58,67,63,56,58,56
245698,68,67,60,57,68,37,56,63,60,60,43,45
242114,69,66,69,58,68,49,61,66,63,62,56,46
240322,65,68,62,51,69,42,81,68,71,49,43,49
264130,58,61,53,58,66,66,58,49,64,61,54,49
257985,40,44,35,55,34,47,61,24,68,31,28,37
214747,68,68,68,46,81,56,60,74,58,72,60,53
243789,75,65,90,57,74,53,41,51,53,33,63,56
260296,61,68,44,51,66,41,61,62,56,59,34,44
241239,72,73,84,45,68,65,52,33,49,35,51,44
264532,65,65,55,55,60,61,58,60,55,55,60,55
237140,72,68,78,59,59,60,61,77,65,55,60,55
245332,69,71,65,51,60,63,70,69,63,59,56,56
247636,63,64,64,58,60,63,49,56,61,38,64,58
263509,77,75,51,51,61,39,74,63,58,49,45,41
247125,77,71,70,41,69,47,79,65,67,59,50,51
253013,61,60,56,54,35,59,63,59,92,56,51,54
263254,21,30,23,42,24,46,36,25,68,22,24,29
229718,64,62,66,58,64,63,58,63,60,43,63,65
231510,53,54,46,58,53,35,75,57,71,63,33,42
235606,27,27,25,56,45,51,62,25,72,25,45,40
250966,73,71,66,51,61,32,54,62,59,55,32,41
254807,87,83,74,56,78,64,54,52,61,50,55,58
251219,71,72,76,50,74,48,33,63,39,37,54,52
248408,55,61,45,54,64,43,60,64,57,56,34,46
256088,65,63,60,56,72,47,60,70,66,52,60,48
