ID,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal
257807,69,59,55,59,54,61
261614,64,59,56,64,32,49
262641,87,62,43,66,17,38
263168,62,46,59,56,52,65
255488,65,26,41,54,57,57
262401,62,62,53,66,31,51
264705,68,47,58,61,55,65
229377,62,56,56,61,44,57
237825,71,47,56,64,36,51
223982,57,57,56,63,44,60
257518,71,60,35,55,18,58
263151,79,39,47,57,51,60
255481,66,44,63,57,53,59
264175,65,55,53,61,49,60
221423,67,62,40,54,32,64
238575,48,32,40,33,59,77
251631,70,39,52,60,55,67
252911,62,61,59,62,28,58
261359,64,38,54,56,55,64
263920,54,60,64,64,27,60
264688,74,59,51,62,27,48
252912,65,43,61,62,53,57
247025,67,53,57,65,49,52
258801,77,53,57,64,37,46
264178,65,38,59,59,60,50
239858,65,37,54,58,56,68
231929,75,59,43,61,31,67
263673,66,59,61,67,44,57
262905,72,56,52,65,29,65
253688,60,59,55,62,42,58
243960,76,58,46,58,23,60
264696,66,41,53,57,55,68
263928,67,32,45,59,57,62
262904,55,62,45,59,21,57
257014,66,59,56,63,24,60
252918,69,59,47,60,31,60
264694,71,63,58,63,41,57
246773,83,51,56,63,32,59
260084,65,59,52,62,22,59
259828,63,25,40,42,62,57
256500,85,25,39,48,59,67
260083,57,43,54,52,60,60
231923,65,55,58,66,54,62
264179,65,56,56,60,56,50
248306,60,48,47,55,56,79
254480,67,52,58,65,33,55
255247,73,38,47,42,59,60
243615,60,38,49,57,60,66
256173,60,60,58,59,27,59
258984,68,45,57,63,56,62
251049,85,51,55,59,25,40
255401,58,21,43,38,60,64
251306,72,53,59,62,52,63
256426,86,56,48,65,21,46
259754,60,37,43,59,60,53
258288,61,59,57,59,18,62
261034,58,61,38,61,17,55
253612,63,51,53,59,64,61
256685,76,59,56,64,29,57
233394,70,37,53,62,61,61
223918,66,48,58,59,59,65
225198,56,31,36,50,60,70
228526,62,57,56,62,26,57
241582,81,49,53,59,34,55
208559,72,58,48,57,36,68
255407,72,33,44,55,56,66
261552,74,54,55,61,47,55
252849,60,29,50,60,59,57
261553,56,64,44,54,23,63
244904,67,33,48,44,60,61
253351,75,37,53,51,55,61
246695,59,22,39,40,58,74
242854,75,57,50,63,33,55
255391,63,43,54,61,56,59
222624,60,53,56,54,58,70
244128,79,44,54,59,53,60
257184,61,63,47,57,32,58
260512,75,62,54,64,26,59
263585,60,36,44,41,60,65
258977,73,44,53,67,31,53
263330,67,52,63,64,46,43
251554,73,60,51,59,33,66
254882,64,54,62,62,50,47
262307,66,47,62,64,50,60
221603,40,46,60,65,58,73
224675,65,53,57,59,58,70
253859,68,48,49,51,59,60
261539,72,30,54,59,58,60
246180,71,54,61,62,54,63
253860,62,38,50,49,58,55
213157,77,55,58,64,37,35
259493,71,52,58,69,33,45
263602,68,45,60,56,57,63
263603,56,48,63,61,55,55
259854,68,57,58,65,54,59
256267,53,43,55,57,59,59
256264,71,61,50,58,23,63
260872,64,42,55,63,56,55
219657,58,55,54,62,45,58
245001,76,55,46,58,26,60
245769,56,57,62,60,42,54
260617,76,30,47,58,60,69
240650,63,47,58,67,38,50
259594,61,40,53,55,54,57
243211,71,58,49,64,29,58
257035,62,41,52,53,59,53
257715,78,54,50,70,31,44
257803,70,59,52,61,34,68
243980,68,37,48,58,56,67
247308,56,27,47,57,59,59
247820,64,30,44,47,60,62
257036,66,36,51,53,57,67
257548,86,56,53,63,40,62
207886,77,50,58,67,40,60
256782,70,56,53,67,29,58
259598,66,52,57,58,53,67
187144,60,61,60,58,34,60
243720,61,64,58,62,24,61
241160,61,45,63,64,49,44
222216,58,61,54,57,25,68
239540,40,31,37,46,59,67
224693,66,54,57,48,57,63
248577,52,38,43,39,60,70
253441,67,59,46,63,21,58
216578,63,37,53,54,58,65
251906,77,60,39,62,17,58
257538,69,41,51,56,56,74
260098,79,29,52,61,57,51
226563,79,58,51,63,22,41
228611,63,57,58,62,38,59
231171,42,46,53,52,60,70
236292,53,27,38,38,61,62
246789,75,55,58,63,56,60
214278,68,51,53,63,25,53
255494,62,57,57,61,50,59
258566,84,54,52,62,48,56
260614,59,60,57,63,29,59
245255,64,53,53,63,33,53
259335,61,60,47,56,24,54
240736,63,53,58,67,33,43
251506,61,46,53,59,56,65
260059,66,56,54,60,54,51
251837,58,59,55,63,34,58
226496,64,61,62,62,31,49
213696,71,55,57,65,52,66
258239,59,61,56,59,37,63
247999,67,60,54,55,23,64
243135,73,52,56,63,36,50
166847,43,57,63,61,60,66
223167,78,59,46,59,22,62
262591,67,41,52,56,58,66
258750,55,51,58,62,59,71
264638,69,61,58,59,45,53
261821,59,33,35,41,58,66
252861,58,49,55,59,59,60
236733,54,47,54,61,59,58
263361,61,44,54,60,48,53
263869,57,33,44,43,63,56
257212,72,58,45,58,19,61
255932,55,31,42,37,62,58
250812,82,55,51,61,19,56
248508,53,34,46,40,60,74
255674,62,57,54,60,25,62
254906,62,60,60,65,17,62
243898,66,51,59,64,54,69
246713,75,49,50,69,22,35
245689,61,33,44,41,61,58
264121,59,34,34,39,60,67
263862,66,34,38,55,60,66
261568,65,56,59,62,53,53
231617,80,45,55,57,53,60
245057,59,57,60,62,24,58
236485,58,25,39,37,59,74
263112,67,37,40,54,63,57
260551,68,44,59,56,59,64
259783,61,55,60,60,25,60
259271,51,26,39,35,63,61
258503,63,37,59,65,54,56
250823,72,48,54,58,58,67
205255,76,59,49,59,21,68
263623,69,33,42,56,58,60
263367,67,59,57,62,32,46
259270,66,53,57,61,37,60
257478,72,46,53,59,55,65
255430,64,49,55,60,54,50
259268,84,57,49,63,23,46
233665,75,58,47,58,32,66
234692,69,45,53,56,55,70
260547,73,54,60,64,47,52
258243,66,29,44,49,58,68
254915,78,42,54,67,26,43
246467,68,51,54,63,34,57
240835,71,26,41,54,58,63
261826,64,50,57,62,53,62
245698,67,39,51,53,57,61
242114,67,42,55,58,58,63
240322,67,26,46,58,58,66
264130,60,48,57,55,61,59
257985,59,60,62,64,42,56
214747,68,49,60,62,57,65
243789,70,50,55,65,32,48
260296,65,31,50,58,61,58
241239,73,60,60,59,24,42
264532,65,59,59,58,57,56
237140,70,55,57,64,44,66
245332,70,47,59,62,56,64
247636,64,57,55,63,25,55
263509,76,27,48,50,55,58
247125,74,37,54,63,54,66
253013,60,57,41,56,33,75
263254,65,60,61,63,26,55
229718,63,55,61,62,44,57
231510,54,25,41,41,60,66
235606,58,60,68,62,27,57
250966,72,28,45,55,56,59
254807,85,55,51,63,31,56
251219,72,53,56,61,33,44
248408,58,27,40,42,61,59
256088,64,50,56,55,53,64
262745,71,54,58,67,48,59
247897,71,50,58,63,54,61
258905,60,31,54,60,59,53
236634,72,52,55,62,45,53
255834,63,37,47,57,58,58
261466,61,59,58,61,32,57
263771,74,62,50,63,26,47
264027,65,45,60,69,53,46
264283,59,26,34,35,63,61
258907,70,38,47,50,56,62
263252,70,50,58,64,38,60
162899,49,39,49,49,60,67
260941,66,60,47,58,23,65
258383,62,61,62,64,27,63
260277,55,34,49,45,60,62
256693,68,54,55,57,56,66
241979,69,49,50,60,56,55
240955,60,59,58,60,23,62
240187,63,29,47,49,56,74
263502,65,48,62,63,46,49
235086,58,61,57,62,22,62
236622,67,58,50,60,32,60
243278,74,59,47,60,23,54
247630,65,46,60,65,48,59
194894,62,60,62,60,21,58
240463,67,52,56,63,51,66
262480,76,56,56,62,49,56
226387,79,42,52,56,53,57
240208,56,59,42,54,25,76
250960,77,46,52,57,53,58
263761,74,61,54,63,42,57
225873,62,38,52,54,57,68
248401,82,51,51,66,22,46
258641,63,60,60,65,50,60
258897,67,58,53,66,29,42
236370,56,60,38,54,26,73
252498,80,52,55,59,24,49
261202,67,59,54,68,22,51
261970,63,54,58,63,49,56
262227,72,59,49,55,30,62
232904,61,37,54,57,54,64
251272,86,58,46,60,26,56
226140,53,60,61,62,48,71
262975,68,37,51,58,54,70
263501,61,49,58,57,54,62
223821,45,26,32,34,61,64
244289,63,50,54,60,57,65
165441,40,51,57,56,59,76
220481,55,21,36,41,60,65
149825,35,62,56,51,31,67
264257,74,60,45,62,20,50
264001,66,56,55,61,31,50
261184,66,58,44,64,22,63
261695,62,55,63,61,54,61
261183,68,52,55,65,25,39
247871,64,46,55,60,59,59
261694,69,46,57,58,54,64
258892,71,32,47,56,55,58
258878,63,29,50,47,60,68
251454,74,55,56,60,54,63
231486,79,52,52,66,47,51
263486,58,60,50,57,26,70
261181,59,63,49,64,23,38
255293,64,46,58,60,58,57
237885,63,24,38,40,60,64
262973,57,28,47,40,59,65
252476,68,34,49,56,60,70
239676,65,54,60,63,50,59
261435,76,49,51,69,39,41
260667,65,47,61,65,41,48
259916,63,27,51,40,60,64
255564,68,46,52,67,23,50
246843,58,61,52,61,21,62
236359,79,58,52,61,25,58
255042,57,62,46,58,23,63
255810,63,32,55,60,56,51
264515,75,59,44,62,20,51
260419,69,57,58,61,29,38
261187,65,47,59,61,59,58
230980,58,42,50,50,57,76
262981,60,54,60,61,41,46
252229,67,45,59,63,56,54
262214,68,36,55,60,58,66
264262,60,59,54,64,15,58
204870,60,26,38,45,60,70
262215,76,60,42,55,21,65
202824,75,61,55,65,35,51
246860,69,50,59,63,41,51
233288,76,34,48,55,56,73
254280,75,43,57,61,46,45
247369,70,45,59,62,48,53
259145,50,27,48,42,60,65
263499,71,57,50,64,46,56
264523,70,47,53,57,56,58
239947,62,44,57,56,60,64
242507,66,50,61,64,59,52
260939,79,49,55,64,53,54
262732,68,58,43,59,25,67
263756,71,62,45,62,24,49
224844,69,22,29,32,59,67
255803,65,24,35,45,61,60
235162,62,56,60,62,55,73
259976,66,62,42,57,25,51
261772,76,60,49,63,28,55
229008,59,62,55,56,43,61
264592,59,36,38,61,61,52
241039,74,40,50,61,54,54
229263,65,59,61,67,44,48
225935,70,55,49,67,20,49
242062,67,49,58,65,52,60
234638,71,60,44,54,21,57
264590,74,64,50,63,22,49
263310,68,51,58,67,36,48
253837,59,58,62,60,53,59
252557,63,24,46,52,60,70
235661,60,49,61,66,52,56
260492,72,58,54,63,32,57
255633,64,65,50,66,27,48
250764,70,53,54,66,32,57
209548,74,30,50,57,56,66
253579,67,57,59,58,33,64
251275,75,59,44,61,19,55
241035,60,33,38,48,64,58
259466,59,56,58,63,38,58
246154,81,52,54,61,50,49
226186,58,48,54,57,58,70
214666,57,46,55,62,60,71
262538,73,58,53,62,29,61
259721,32,29,51,48,63,54
237705,83,41,51,64,50,58
253585,58,31,43,37,60,69
260241,60,32,35,42,62,62
229274,60,59,58,63,57,59
256148,59,34,56,54,59,57
228250,77,31,49,54,54,64
253337,59,25,46,51,62,63
257176,63,58,59,65,33,56
255896,57,33,47,48,61,57
255384,58,34,41,43,61,65
254872,69,47,53,55,55,74
254615,61,59,57,58,26,60
187031,64,59,50,59,27,70
261014,60,62,59,60,19,58
241558,69,49,54,62,41,54
263318,60,37,45,46,61,64
263061,69,54,58,67,51,59
184980,56,50,55,56,57,66
261777,72,51,55,67,41,52
264596,75,53,59,64,38,45
253843,60,59,54,58,36,57
247955,87,58,53,63,28,59
245907,63,48,60,60,60,58
241299,52,23,36,30,63,72
261010,74,33,49,57,56,59
258450,71,32,50,57,56,55
257426,68,55,57,61,58,61
244370,68,58,47,59,26,69
236946,67,40,56,61,56,62
228498,58,60,65,59,48,64
263826,65,53,64,62,48,53
208988,61,57,55,63,48,58
247105,57,61,59,62,47,60
262493,64,36,42,54,61,59
252440,63,35,40,63,61,56
259099,74,61,54,64,33,57
247067,60,60,52,62,36,59
246299,64,40,52,57,55,75
225051,50,24,37,46,60,72
212763,61,60,58,60,51,58
260890,52,31,32,36,65,57
260378,72,28,40,40,59,60
258330,72,51,54,68,29,40
257306,67,48,62,63,50,62
229914,83,56,59,63,52,73
243737,64,59,59,59,33,57
262937,85,54,51,62,44,68
246552,65,48,46,56,58,66
226844,58,29,43,38,57,76
247063,77,56,52,65,40,46
242454,70,44,55,70,35,33
221974,71,46,53,51,58,67
193557,73,60,49,58,41,77
251157,60,60,54,61,24,63
243221,63,51,58,63,50,64
239893,75,41,52,59,53,62
238357,55,34,51,58,58,63
229397,59,57,58,62,50,58
262677,54,35,46,43,59,67
246292,75,50,58,61,42,49
230749,64,54,56,60,46,58
263708,62,31,56,54,57,52
245020,72,53,52,63,33,44
255092,73,53,60,63,45,56
246305,56,44,57,59,59,54
260133,62,52,56,64,51,51
251685,64,34,43,55,59,68
258084,69,40,49,63,54,56
256036,57,47,60,62,57,57
209188,67,54,58,61,31,64
261155,76,42,50,64,54,44
252194,51,44,57,56,60,52
251170,55,62,44,56,20,61
239906,51,49,56,59,54,63
233506,75,48,54,63,23,53
261409,60,61,59,63,37,58
251169,64,49,57,60,48,66
258080,64,48,59,65,49,42
255772,71,55,55,67,36,43
254496,73,52,57,61,54,58
253216,57,58,64,60,29,62
252960,79,52,50,66,40,67
240672,73,53,55,60,41,50
259359,74,34,48,50,57,70
259103,74,24,39,34,57,76
252959,86,52,53,61,25,42
260382,64,44,60,60,56,69
256542,71,32,50,51,56,60
246558,61,32,41,38,61,62
228382,73,57,49,60,29,67
210206,77,30,48,58,56,58
248435,74,58,51,63,34,55
259444,64,29,47,49,61,66
260134,55,24,40,36,60,62
262534,59,31,38,47,58,70
258176,66,62,49,65,23,48
202881,51,57,57,58,58,67
246401,76,64,48,64,24,46
261761,65,53,58,64,41,54
228226,71,36,49,58,58,69
260482,78,58,54,61,17,57
207491,54,60,53,53,38,64
259971,66,48,54,62,30,44
262788,71,32,51,56,56,61
259204,70,59,63,64,57,44
247173,62,29,40,46,60,66
258181,56,58,57,59,55,57
208774,78,57,47,60,29,64
261503,73,46,56,63,34,52
261510,71,56,49,64,23,58
261766,68,56,52,62,19,55
240775,79,59,46,64,21,46
242823,67,43,57,64,59,59
246663,45,60,48,57,27,67
257927,65,51,61,62,52,58
258439,47,47,54,56,55,73
263048,84,59,43,66,21,48
235656,56,52,60,62,55,64
246920,72,47,54,62,57,67
262440,65,45,58,57,54,55
235304,58,61,55,60,38,62
257152,66,54,59,62,34,49
256383,73,53,53,64,25,48
260212,73,60,55,62,34,50
260473,80,51,53,62,33,45
232565,60,63,56,56,24,60
238197,53,41,51,53,58,71
258933,73,60,42,64,19,46
225654,66,57,53,62,36,69
232566,62,57,59,64,20,54
250998,76,57,51,63,21,59
220023,54,38,48,52,60,67
244087,59,57,53,63,35,53
262776,60,62,46,57,20,66
209784,63,37,57,59,59,51
263289,63,46,57,58,26,55
263801,74,30,52,55,54,51
263547,64,59,58,67,32,53
263807,73,37,49,58,56,57
264571,66,46,52,59,60,63
229243,62,59,57,60,35,57
244091,64,37,52,54,56,64
247931,64,29,49,51,57,64
238716,66,58,47,57,31,77
253820,70,26,53,43,56,61
254844,75,52,56,67,28,44
254845,59,55,60,64,32,57
224638,81,50,57,57,49,55
230014,73,48,52,60,55,60
247166,79,60,58,64,47,55
259198,66,58,57,61,29,63
261157,66,52,58,63,44,54
245270,69,53,55,58,57,67
264487,64,23,43,48,61,55
242225,41,42,52,51,59,64
259889,62,42,55,53,59,60
263474,56,62,47,59,22,47
258098,50,34,45,47,57,75
260402,76,61,51,62,27,49
261170,62,54,63,62,21,62
261682,62,48,58,59,37,52
251187,72,51,57,68,38,58
260403,68,48,56,62,59,56
252468,81,58,50,62,29,66
258612,73,50,57,62,49,62
264245,69,57,52,67,29,50
233782,46,32,38,38,61,62
243766,72,42,49,58,54,57
263223,65,38,50,60,56,53
202295,49,60,51,54,29,66
247863,72,37,56,62,59,58
257847,76,34,50,59,53,46
234040,63,38,50,55,59,70
239672,71,56,58,63,37,61
258104,70,57,55,65,32,46
220985,62,59,61,60,34,60
236601,76,54,54,63,42,56
243513,33,26,39,46,63,59
225338,72,55,52,66,33,36
255290,61,59,53,61,23,58
263483,63,35,52,60,58,62
235579,54,35,53,59,61,61
253233,69,47,59,53,41,51
236849,43,62,35,50,33,67
255837,66,25,42,40,59,67
251184,76,32,49,57,55,72
260825,44,63,46,55,26,67
233946,66,51,53,58,54,66
236762,71,54,60,61,54,65
184282,61,59,55,60,54,59
191528,60,53,56,62,45,62
258089,51,31,42,47,61,64
218585,63,40,56,54,56,62
261417,60,59,57,64,43,60
230698,85,56,48,62,25,63
202795,75,41,52,60,58,66
252459,72,51,53,63,25,45
261675,66,30,39,41,60,68
244012,73,42,54,56,53,67
258348,65,52,61,62,51,51
258087,67,60,53,64,40,54
259116,69,30,53,60,54,61
264237,61,43,54,57,59,61
242221,62,50,59,67,43,52
262958,75,51,56,64,29,40
235054,66,33,52,63,57,66
255534,65,33,55,56,55,62
261422,61,29,42,46,59,64
216111,67,58,59,62,52,63
256047,90,53,49,66,24,63
262704,53,45,43,37,56,79
215088,67,58,46,53,27,72
226352,47,48,54,61,58,60
260445,61,56,56,62,57,58
241977,86,59,50,61,29,60
246877,58,60,60,65,33,41
231634,54,24,37,32,61,66
259025,71,47,58,66,45,53
257489,67,58,49,63,31,54
251345,61,58,57,61,45,59
262865,60,54,56,63,26,58
262609,67,51,59,62,54,62
261584,62,57,53,66,40,54
229328,70,38,55,55,56,60
213712,70,54,57,59,53,55
258511,66,59,63,65,33,58
257231,67,33,51,57,56,56
251855,58,48,62,65,46,55
261326,71,60,57,63,35,50
258509,82,60,41,62,23,54
191437,58,62,62,61,38,59
255693,59,55,56,64,56,61
244172,62,61,61,62,34,60
241099,65,59,62,59,33,60
152523,59,60,50,62,34,55
257482,55,33,48,50,60,65
251594,66,47,59,62,53,68
244170,60,45,59,60,54,63
263882,79,62,51,61,28,59
255272,74,48,53,64,54,47
242984,88,49,50,62,30,44
248265,69,35,49,49,58,72
261576,77,31,48,50,56,59
261320,60,60,57,60,42,58
263634,67,43,57,61,53,54
262096,82,55,48,61,31,47
252370,60,64,41,56,24,53
264149,59,61,57,64,24,54
261336,67,58,57,62,30,42
254680,47,53,59,63,44,64
262616,65,31,41,57,60,53
243159,66,60,55,65,25,54
240599,69,60,48,64,24,64
259026,75,43,52,63,46,52
222422,79,58,50,64,25,58
243157,68,48,63,64,45,51
239573,65,62,58,62,18,59
228053,74,58,45,61,21,60
225237,65,56,60,62,44,60
254934,72,47,57,66,34,59
262613,66,60,52,58,25,66
252883,65,44,52,55,56,67
257492,60,56,57,60,35,54
263379,76,31,44,51,60,58
139475,45,54,58,52,60,66
231379,32,30,44,47,61,72
247507,73,60,53,63,30,52
258515,74,59,45,56,23,55
263380,68,34,47,54,57,59
264148,62,58,58,60,50,55
139476,60,57,56,60,41,61
263386,66,51,55,57,54,67
235479,69,28,46,52,58,67
264153,61,29,36,36,61,65
259027,76,27,46,50,55,53
256728,61,50,55,66,36,49
253656,68,44,57,59,42,54
261335,72,43,55,61,55,50
257239,59,29,36,40,62,55
264405,63,50,64,59,44,49
264663,69,51,56,59,47,52
260822,60,54,57,63,22,58
258518,78,59,56,60,50,62
257238,58,36,37,58,62,50
251093,61,29,47,56,57,63
235994,69,38,52,57,55,56
264404,66,50,60,56,49,58
251091,82,49,52,62,23,41
216794,69,58,49,58,28,65
264544,62,35,49,45,58,64
242906,66,53,53,68,57,50
259177,56,42,57,60,55,58
240747,53,44,56,52,55,62
264555,63,49,56,55,23,47
255850,76,43,56,57,51,66
252522,72,56,51,62,30,48
230762,84,33,46,53,53,64
224618,68,55,58,58,61,63
261225,63,32,33,38,61,57
251753,62,57,57,61,32,56
264550,66,48,48,55,57,57
263273,59,53,47,49,59,62
261224,60,37,46,61,56,55
253800,63,35,48,48,60,64
252264,66,45,60,63,35,49
261479,66,33,42,47,59,68
254567,68,33,42,58,58,66
260966,64,57,55,62,40,49
237677,57,50,55,60,57,58
190061,61,59,56,60,52,56
227182,73,33,49,56,54,65
227870,66,56,53,62,49,66
243923,56,32,30,32,60,69
260897,71,48,54,65,33,43
256033,63,34,38,58,57,66
253729,77,57,50,66,25,52
244001,60,57,60,63,51,56
255776,63,50,57,62,54,51
244000,55,24,43,51,61,61
242976,62,60,57,63,28,58
242464,70,61,50,62,20,46
235808,71,37,46,53,57,66
256799,67,56,46,59,19,64
252191,73,52,57,61,34,34
264223,55,31,38,42,59,65
257822,64,42,57,61,59,52
241694,74,61,43,64,26,46
240486,76,45,51,52,57,70
261221,67,51,59,62,37,57
243539,68,55,49,59,45,63
257624,86,58,41,59,34,67
252509,78,49,52,64,27,44
264285,62,58,64,61,24,53
256604,68,51,53,57,33,43
263772,58,60,40,56,28,59
260443,84,58,53,61,23,61
208987,62,52,51,59,45,60
263257,71,28,46,56,56,55
242007,67,35,46,55,57,67
257637,60,58,56,60,24,55
203863,64,57,60,62,47,51
260182,71,57,48,59,20,58
259926,73,56,41,60,20,57
234070,60,42,57,61,54,61
251477,67,52,59,60,48,54
224853,64,52,54,63,44,56
264533,71,56,58,59,47,56
257629,63,34,37,54,60,56
259165,66,50,58,70,48,45
263262,70,24,41,35,58,69
254558,66,30,45,53,55,56
264549,60,35,47,44,60,61
260452,65,57,52,59,60,50
263268,72,53,53,63,30,46
260451,61,29,54,55,53,57
260195,69,56,48,59,20,57
243042,57,28,37,48,59,63
226658,69,55,55,60,30,57
263522,76,58,53,62,29,44
253793,59,30,42,40,58,70
264545,63,53,60,58,54,55
264033,61,29,46,54,59,59
260191,75,59,40,55,18,55
227679,67,52,60,60,52,62
257374,54,58,60,63,40,59
255070,65,50,58,62,37,56
248019,70,52,53,58,24,54
263488,76,52,47,66,34,58
243410,71,48,59,67,34,56
229192,77,55,42,62,30,59
254279,45,31,48,54,56,64
244551,61,57,61,63,33,59
216647,69,60,47,59,24,51
264007,60,40,55,60,54,62
244550,70,50,56,61,42,47
233030,57,59,60,58,34,57
260933,62,55,60,62,47,53
257348,66,46,55,56,56,66
262980,63,60,44,56,36,67
256320,63,37,48,48,60,71
252736,72,33,48,55,54,56
246592,36,55,58,60,54,44
206144,78,59,44,61,38,60
262947,73,45,55,63,37,56
262976,67,50,52,64,42,53
247359,49,28,38,41,59,69
257342,58,57,58,60,23,55
262974,66,45,56,60,57,66
262718,59,58,62,60,22,59
261437,58,26,37,36,62,63
260157,72,53,52,64,28,46
262728,65,59,48,55,21,62
259144,75,52,49,61,54,60
257745,66,53,53,62,30,69
263241,79,50,53,59,39,60
262739,74,57,43,61,23,61
242258,68,48,55,64,50,46
261969,62,26,51,42,59,60
190033,34,44,49,49,57,68
253521,65,46,56,61,29,54
255312,73,57,57,61,32,46
260943,80,58,46,58,23,56
260431,66,56,55,60,41,55
190031,53,51,58,55,57,69
207951,76,56,43,59,24,69
252749,66,48,55,60,59,66
264525,71,56,56,58,47,59
261196,70,30,49,55,53,68
256331,84,49,55,63,50,54
240715,80,55,50,63,25,71
262219,55,28,41,43,63,54
251978,61,40,61,60,60,60
264522,60,48,58,57,58,58
257865,66,31,39,50,57,71
256329,59,32,44,48,58,66
233289,72,57,45,61,25,72
259900,60,58,61,62,25,60
254011,63,33,38,38,62,50
260922,75,63,44,65,17,43
258618,66,43,59,59,49,56
261575,65,59,42,57,24,49
263624,76,58,39,62,20,51
248264,79,44,44,54,52,61
227529,58,59,53,58,45,60
247753,54,59,44,58,19,67
258505,76,44,55,67,53,51
261321,62,54,54,59,38,49
263114,62,32,37,40,62,58
260554,77,62,47,53,21,48
260810,61,29,43,45,60,59
263116,62,57,59,62,30,57
236748,64,33,45,53,59,62
263885,74,56,47,63,21,56
264141,64,33,39,57,61,61
253390,72,58,50,58,19,56
260558,70,50,57,63,41,57
228047,78,54,53,62,56,70
250831,62,57,63,60,27,56
247248,61,29,34,38,58,66
255440,70,61,60,54,25,55
243153,76,36,48,54,53,58
260038,66,64,55,60,22,45
258758,75,55,54,61,24,60
243910,70,53,54,61,21,46
208067,59,56,59,59,49,62
247866,61,59,56,61,36,57
264506,54,40,53,56,58,63
257081,53,33,43,43,60,61
255033,67,36,47,56,56,63
246841,56,64,64,61,19,57
252472,62,31,39,41,60,69
246328,62,31,39,46,60,63
238904,69,51,55,61,34,49
262339,59,30,45,52,59,64
