ID,ValueEUR,WageEUR,ReleaseClause,ContractUntil
235994,475000,1000,926000,2022
264404,500000,1000,900000,2022
251091,550000,2000,1300000,2025
216794,325000,2000,593000,2023
264544,450000,500,698000,2022
242906,325000,1000,553000,2021
259177,220000,1000,330000,2025
240747,525000,2000,1000000,2022
264555,450000,500,1100000,2023
255850,525000,500,984000,2022
252522,525000,1000,1100000,2022
230762,300000,2000,518000,2023
224618,220000,2000,341000,2021
261225,550000,550,1100000,2024
251753,425000,700,701000,2022
264550,475000,500,736000,2022
263273,550000,750,1200000,2024
261224,600000,3000,1700000,2023
253800,475000,500,1100000,2022
252264,500000,2000,1100000,2026
261479,500000,500,1400000,2024
254567,475000,650,926000,2022
260966,575000,500,1600000,2022
237677,325000,500,569000,2021
190061,120000,2000,174000,2022
227182,425000,500,744000,2021
227870,350000,800,464000,2022
243923,500000,900,1200000,2024
260897,525000,1000,1400000,2025
256033,525000,2000,1200000,2024
253729,575000,5000,1500000,2023
244001,450000,2000,810000,2023
255776,575000,550,1100000,2023
244000,425000,1000,701000,2022
242976,475000,2000,0,2022
242464,550000,6000,1400000,2022
235808,475000,4000,998000,2023
256799,550000,2000,798000,2022
252191,500000,5000,900000,2025
264223,550000,1000,1300000,2025
257822,575000,850,1500000,2022
241694,500000,500,1200000,2024
240486,250000,2000,431000,2024
261221,525000,500,814000,2021
243539,500000,800,725000,2022
257624,275000,500,447000,2021
252509,525000,900,0,2022
264285,450000,1000,990000,2023
256604,525000,500,1000000,2025
263772,550000,6000,990000,2025
260443,525000,600,1100000,2023
208987,120000,2000,198000,2025
263257,475000,1000,736000,2025
242007,425000,2000,829000,2023
257637,475000,2000,1200000,2025
203863,220000,500,473000,2025
260182,500000,500,1200000,2022
259926,575000,4000,1500000,2024
234070,220000,5000,380000,2023
251477,525000,1000,1100000,2023
224853,275000,1000,488000,2026
264533,525000,500,1500000,2022
257629,550000,500,1100000,2022
259165,575000,3000,1300000,2024
263262,475000,1000,0,2022
254558,475000,2000,736000,2022
264549,500000,500,988000,2022
260452,525000,500,1200000,2021
263268,525000,550,1200000,2023
260451,500000,500,1400000,2021
260195,550000,550,1500000,2022
243042,475000,700,784000,2022
226658,240000,1000,324000,2023
263522,525000,5000,1100000,2023
253793,450000,500,1100000,2022
264545,475000,500,736000,2023
264033,475000,2000,1000000,2022
260191,575000,3000,1600000,2023
227679,350000,500,569000,2021
257374,425000,1000,659000,2022
255070,575000,1000,1400000,2024
248019,425000,500,659000,2023
263488,550000,1000,1100000,2023
243410,350000,700,578000,2022
229192,350000,2000,683000,2023
254279,450000,1000,900000,2023
244551,450000,500,698000,2022
216647,300000,1000,398000,2022
264007,475000,550,689000,2025
244550,525000,1000,1000000,2022
233030,275000,1000,433000,2022
260933,425000,1000,935000,2023
257348,500000,1000,725000,2023
262980,475000,500,784000,2023
256320,475000,1000,808000,2021
252736,475000,500,689000,2022
246592,500000,4000,1200000,2022
206144,230000,550,357000,2021
262947,525000,2000,1100000,2024
262976,525000,500,1100000,2023
247359,325000,2000,536000,2022
257342,425000,900,829000,2023
262974,550000,1000,963000,2024
262718,275000,1000,502000,2023
261437,475000,1000,855000,2025
260157,575000,5000,1500000,2022
262728,375000,3000,0,2022
259144,475000,1000,689000,2025
257745,220000,1000,297000,2022
263241,450000,650,698000,2022
262739,500000,750,825000,2023
242258,325000,2000,593000,2022
261969,425000,500,999000,2022
190033,150000,500,233000,2021
253521,325000,500,723000,2021
255312,575000,4000,1500000,2023
260943,550000,1000,1100000,2023
260431,500000,900,725000,2022
190031,110000,500,171000,2021
207951,275000,2000,502000,2022
252749,475000,1000,784000,2023
264525,475000,500,736000,2023
261196,325000,1000,512000,2021
256331,475000,3000,903000,2026
240715,550000,2000,0,2022
262219,550000,500,1100000,2023
251978,550000,2000,0,2022
264522,450000,500,698000,2023
257865,300000,1000,548000,2022
256329,190000,3000,314000,2025
233289,350000,2000,639000,2023
259900,275000,2000,447000,2025
254011,550000,550,1200000,2022
260922,500000,950,1000000,2025
258618,500000,850,975000,2023
261575,500000,500,800000,2024
263624,500000,2000,825000,2022
248264,325000,500,504000,2024
227529,300000,3000,630000,2022
247753,500000,1000,850000,2021
258505,575000,2000,1200000,2022
261321,475000,500,1100000,2022
263114,550000,950,1400000,2024
260554,625000,2000,1800000,2024
260810,500000,500,1400000,2021
263116,525000,1000,1300000,2023
236748,190000,750,238000,2021
263885,500000,1000,825000,2023
264141,575000,2000,1700000,2023
253390,450000,1000,743000,2021
260558,525000,4000,1300000,2022
228047,350000,3000,613000,2023
250831,650000,500,1900000,2023
247248,525000,3000,1400000,2023
255440,525000,950,1000000,2022
243153,475000,3000,879000,2022
260038,500000,500,1200000,2021
258758,575000,800,1400000,2022
243910,500000,2000,825000,2024
208067,70000,750,88000,2021
247866,525000,550,1100000,2025
264506,500000,1000,1300000,2022
257081,550000,2000,0,2022
255033,425000,1000,723000,2021
246841,450000,1000,765000,2023
252472,550000,500,1100000,2025
246328,450000,3000,0,2022
238904,350000,1000,543000,2023
262339,450000,2000,765000,2025
215491,240000,1000,342000,2022
236742,450000,500,788000,2021
262083,500000,2000,850000,2023
202180,240000,500,516000,2023
228292,300000,500,488000,2021
255940,500000,600,725000,2022
258500,575000,850,1200000,2025
262597,500000,500,1200000,2023
255941,475000,500,689000,2022
256965,475000,2000,1200000,2022
260549,500000,500,1400000,2025
255778,575000,700,1400000,2024
245164,300000,500,465000,2022
252707,525000,2000,893000,2024
239006,550000,600,1000000,2024
253088,500000,1000,775000,2023
252320,525000,1000,1200000,2023
240544,500000,2000,825000,2023
263584,240000,2000,480000,2025
259999,220000,950,275000,2022
257183,500000,3000,900000,2022
258974,450000,700,698000,2025
257437,575000,3000,1500000,2023
264353,550000,500,1500000,2025
257181,475000,2000,855000,2022
259996,200000,800,250000,2022
256156,400000,500,960000,2021
252572,500000,3000,1100000,2024
263068,525000,3000,945000,2022
258203,575000,500,1600000,2021
260506,275000,1000,392000,2022
256672,550000,2000,1300000,2024
247202,450000,650,878000,2022
239222,475000,1000,926000,2023
261745,575000,2000,1400000,2025
262261,475000,2000,736000,2023
250996,500000,650,825000,2022
261235,475000,500,1100000,2025
243059,500000,500,775000,2024
237171,300000,500,465000,2024
259442,675000,500,1700000,2024
264562,550000,500,1500000,2023
191857,150000,1000,233000,2021
258978,525000,700,1200000,2022
262769,200000,500,290000,2022
243824,300000,950,398000,2022
245359,425000,2000,808000,2021
261283,575000,2000,1500000,2024
251043,425000,950,659000,2022
244643,350000,2000,648000,2024
261026,525000,500,1200000,2022
255642,450000,2000,653000,2022
262554,300000,3000,518000,2025
258457,550000,950,1400000,2022
263568,475000,550,736000,2022
251537,475000,1000,784000,2022
264593,525000,800,998000,2025
255888,475000,1000,736000,2022
243088,300000,4000,503000,2022
239248,475000,900,855000,2024
224400,400000,750,580000,2022
217232,160000,500,216000,2023
188815,150000,800,263000,2022
242585,240000,850,318000,2022
259726,500000,800,725000,2023
257166,525000,2000,0,2022
263054,575000,500,1600000,2026
261517,500000,3000,1300000,2022
253171,475000,750,1100000,2025
261874,325000,1000,553000,2021
261362,500000,1000,850000,2021
237714,350000,500,508000,2023
241298,160000,3000,248000,2022
259474,475000,1000,903000,2022
260498,275000,850,364000,2022
261528,575000,2000,1400000,2024
259224,475000,1000,831000,2024
263064,575000,1000,1200000,2024
240535,550000,1000,1300000,2022
263063,500000,500,1200000,2022
262551,500000,2000,725000,2024
240534,300000,3000,518000,2022
260501,475000,1000,736000,2023
258709,550000,1000,908000,2023
255893,450000,500,1100000,2021
245397,550000,1000,1100000,2024
251540,500000,4000,0,2021
243092,475000,1000,831000,2021
261523,240000,500,534000,2021
235155,275000,1000,454000,2023
262773,275000,500,419000,2023
256886,350000,750,683000,2025
261411,550000,500,1100000,2023
258805,500000,4000,1300000,2022
238073,325000,2000,634000,2022
261112,475000,2000,808000,2022
246008,350000,500,508000,2022
229368,275000,1000,502000,2022
263416,475000,1000,808000,2024
253943,525000,500,1100000,2024
222199,220000,2000,341000,2021
234997,325000,1000,504000,2022
236794,250000,1000,331000,2022
241396,500000,5000,1100000,2023
262644,450000,650,743000,2022
264076,525000,1000,1200000,2022
243595,475000,1000,926000,2024
235915,350000,2000,639000,2022
254858,575000,4000,1500000,2022
243594,450000,1000,878000,2022
261369,450000,1000,765000,2022
251386,475000,2000,1000000,2022
224631,250000,3000,406000,2024
257532,475000,1000,784000,2022
260095,475000,500,1300000,2025
239359,475000,500,736000,2022
262398,500000,1000,825000,2022
244733,475000,2000,926000,2022
264445,575000,3000,0,2022
198909,190000,500,295000,2021
263165,500000,6000,0,2022
255228,475000,1000,689000,2023
255738,525000,550,1100000,2022
247804,475000,700,926000,2024
210684,240000,1000,438000,2022
258555,550000,900,1600000,2023
255483,300000,700,398000,2021
248315,350000,500,543000,2025
264699,500000,3000,1200000,2025
264187,550000,1000,963000,2022
261513,575000,5000,0,2022
247177,220000,600,341000,2021
262537,525000,850,984000,2022
255611,575000,3000,1300000,2024
253055,500000,4000,1100000,2022
165502,40000,1000,70000,2023
260477,525000,900,1100000,2021
252797,500000,2000,1100000,2024
247677,350000,3000,630000,2023
252540,500000,750,825000,2022
261755,425000,1000,723000,2024
264059,525000,1000,1400000,2025
262024,525000,1000,1100000,2022
261241,575000,4000,1300000,2022
259705,450000,500,1100000,2021
261496,500000,2000,1100000,2024
258167,550000,600,1400000,2025
252535,220000,4000,363000,2023
239735,475000,1000,736000,2022
237175,525000,1000,1000000,2023
256127,525000,1000,1000000,2025
260479,500000,500,1100000,2021
252544,550000,2000,0,2022
256384,525000,650,0,2021
259720,500000,500,1400000,2025
257672,325000,1000,463000,2023
263047,500000,2000,825000,2023
256390,575000,500,1100000,2024
251525,450000,650,653000,2023
261508,525000,500,1500000,2023
251780,190000,1000,257000,2022
260739,525000,500,1500000,2025
259459,475000,700,689000,2022
258947,550000,2000,1200000,2024
258179,500000,2000,900000,2023
255363,500000,6000,1100000,2022
263298,575000,750,1300000,2025
261760,275000,500,612000,2021
261248,200000,500,430000,2025
239857,250000,1000,406000,2022
254704,0,700,0,2022
253168,475000,1000,926000,2023
198825,220000,3000,385000,2022
264364,575000,3000,1400000,2024
263596,550000,1000,1200000,2022
253099,550000,1000,1300000,2025
243371,550000,1000,908000,2021
258474,190000,500,295000,2021
261545,475000,500,1100000,2023
241577,550000,700,798000,2022
241320,200000,2000,310000,2022
223404,190000,2000,333000,2022
213672,275000,550,447000,2021
262824,500000,1000,775000,2025
257959,500000,1000,825000,2023
257958,150000,2000,218000,2022
203430,230000,2000,420000,2023
260772,575000,500,1200000,2025
264247,575000,2000,1400000,2022
209324,250000,700,406000,2021
258477,475000,1000,784000,2024
203504,230000,2000,403000,2022
193713,220000,3000,341000,2022
252342,425000,800,701000,2022
261813,525000,5000,1200000,2021
260533,500000,500,725000,2022
224947,425000,1000,871000,2023
257714,425000,850,701000,2023
240562,525000,3000,0,2022
262065,475000,500,1100000,2025
236465,475000,500,831000,2022
252078,525000,2000,1200000,2023
253616,475000,500,1100000,2021
235184,300000,2000,473000,2022
263600,475000,500,950000,2022
263344,450000,1000,878000,2023
261551,500000,500,1200000,2025
261294,475000,750,760000,2022
253870,240000,500,516000,2021
246838,500000,2000,925000,2023
264246,575000,1000,1400000,2023
245045,475000,500,736000,2024
264231,500000,1000,875000,2022
259626,550000,1000,1100000,2023
253482,575000,7000,0,2022
260649,190000,500,409000,2022
263465,500000,1000,975000,2023
261672,450000,1000,765000,2021
263208,500000,1000,775000,2024
260135,500000,500,1400000,2023
263719,475000,550,736000,2025
261428,600000,5000,1400000,2023
262695,500000,1000,775000,2024
230950,450000,2000,878000,2022
220454,200000,1000,250000,2023
256037,500000,3000,950000,2025
264485,475000,2000,1000000,2024
248356,625000,3000,1600000,2022
245284,450000,500,743000,2022
261418,600000,500,1500000,2024
264235,475000,1000,784000,2022
210987,275000,1000,502000,2023
241963,500000,4000,925000,2023
254260,475000,650,689000,2022
250931,550000,3000,1300000,2025
262706,325000,950,504000,2023
251439,575000,5000,1500000,2022
244014,550000,650,908000,2023
262702,250000,1000,356000,2023
255789,525000,3000,0,2022
236845,300000,500,488000,2021
263469,475000,650,926000,2024
262957,450000,700,743000,2023
241964,275000,500,612000,2022
237612,525000,8000,0,2022
260651,475000,500,689000,2024
255531,250000,3000,431000,2022
255275,500000,1000,825000,2021
259766,550000,2000,1400000,2022
246711,300000,2000,398000,2023
263608,210000,500,320000,2022
255460,475000,500,689000,2022
244965,450000,2000,878000,2023
243173,500000,850,725000,2022
242661,500000,6000,950000,2024
226021,220000,2000,341000,2021
222181,150000,2000,233000,2021
207589,220000,650,292000,2022
264165,525000,900,1100000,2022
248548,500000,1000,925000,2025
264673,550000,500,1500000,2023
231396,475000,500,831000,2021
252387,475000,650,736000,2022
243427,600000,9000,0,2022
253153,500000,500,725000,2023
248545,425000,800,744000,2023
242913,300000,2000,488000,2022
242145,450000,550,698000,2023
246757,525000,500,1500000,2022
255205,525000,900,0,2021
263654,550000,2000,1200000,2022
225766,425000,500,999000,2021
222191,220000,3000,341000,2022
261102,500000,500,1200000,2022
247022,450000,850,653000,2022
263662,500000,2000,950000,2023
255725,525000,500,1200000,2025
257516,475000,2000,903000,2025
236012,425000,500,744000,2021
228075,250000,2000,406000,2026
264683,600000,3000,1400000,2024
241642,425000,500,744000,2021
251625,500000,6000,1100000,2023
245737,350000,2000,648000,2022
264681,500000,4000,1200000,2022
255976,500000,500,938000,2024
256743,475000,3000,1000000,2025
233441,475000,2000,926000,2024
263649,300000,3000,503000,2022
263353,550000,2000,1300000,2022
255419,500000,5000,0,2022
264129,450000,500,788000,2022
233408,500000,3000,875000,2022
263872,425000,750,914000,2024
261823,525000,500,1200000,2025
263615,475000,2000,831000,2022
257725,325000,850,504000,2022
263868,450000,1000,788000,2022
242875,180000,2000,279000,2021
111328,25000,1000,44000,2022
233915,450000,500,1100000,2022
228795,220000,4000,363000,2026
261562,400000,500,940000,2022
240570,475000,3000,1000000,2023
228794,230000,5000,380000,2022
263354,550000,2000,1300000,2022
258489,525000,500,1500000,2022
230081,500000,3000,975000,2022
244673,600000,1000,0,2022
257217,575000,3000,1300000,2024
261569,525000,500,1000000,2021
242911,250000,2000,406000,2021
262367,200000,2000,350000,2022
250846,275000,4000,474000,2024
231646,450000,1000,698000,2022
263134,325000,1000,504000,2023
252125,575000,2000,0,2022
181725,110000,500,171000,2021
220893,325000,2000,593000,2022
